overall_rank,pitch_type_rank,pitch_type_batter_side_rank,pitcher_name,pitcher_id,pitcher_team,pitch_type,batter_side,split_pitch_count,pitch_value_pitch_count,pitch_value_20_80,pitch_value_0_100,location_score_20_80,location_score_0_100,average_location_advantage,median_location_advantage,final_pitch_score_raw,final_pitch_score,final_pitch_score_0_100,pitch_value_raw,location_score_raw,pitch_value_xwoba_frontier,pitch_value_overall_rank,pitch_value_pitch_type_rank,groundball_pct,line_drive_pct,flyball_pct,groundball_score_20_80,groundball_score_0_100,groundball_score_rank,groundball_score_pitch_type_rank,strikeout_score_20_80,strikeout_score_0_100,strikeout_score_rank,strikeout_score_pitch_type_rank,line_drive_score_20_80,line_drive_score_0_100,line_drive_score_rank,line_drive_score_pitch_type_rank,flyball_score_20_80,flyball_score_0_100,flyball_score_rank,flyball_score_pitch_type_rank
258,53,31,"Bauer, Patrick",10998513.0,QUE_CAP,Four-Seam,R,42,112,53.08646655494004,64.65053763440861,62.88624863838107,89.66623876765082,0.0112409966662787,0.0038696429008627,56.026401179972346,56.026401179972346,80.57445200302344,0.2703587918172432,0.0112409966662787,0.2061777546353667,264,53,0.2432432432432432,0.2432432432432432,0.5135135135135135,39.08781016435299,13.5752688172043,643,173,53.95939794340647,70.16129032258065,213,42,44.19744871642303,24.39516129032258,562,181,42.19573752535526,22.916666666666664,574,142
259,27,16,"Scafidi, Christian",690280.0,LAK_ERI24,Curveball,R,34,55,60.52320645403742,86.69354838709677,45.372211639881314,35.04492939666239,0.0014087977303238,0.0,55.97790800979058,55.97790800979058,80.49886621315193,0.9217794303986078,0.0014087977303238,0.194898271125406,100,15,0.6666666666666666,0.25,0.0833333333333333,71.5213143348807,97.78225806451611,19,6,67.25718492253162,92.74193548387096,57,17,43.321413990559606,21.236559139784948,594,57,76.55651137385227,99.86559139784946,3,3
260,103,73,"Campbell, AJ",1000132168.0,WIN_CIT29,Slider,R,180,281,49.87213668775831,52.41935483870967,70.10585789780521,96.21309370988446,0.015294010513663,6.543180478255084e-05,55.94225305077237,55.94225305077237,80.42328042328042,-0.0112001766421507,0.015294010513663,0.2379027239209406,355,101,0.2432432432432432,0.2432432432432432,0.5135135135135135,39.08781016435299,13.5752688172043,644,137,52.02907402708185,63.91129032258065,269,99,44.19744871642303,24.39516129032258,563,119,42.19573752535526,22.916666666666664,575,125
261,28,17,"Lefebvre, Charles",1000429097.0,TRO_AIG,Curveball,R,44,89,56.865882273957325,78.09139784946237,53.78114398118139,68.6777920410783,0.0061294852351937,0.0,55.94046078612454,55.94046078612454,80.34769463340892,0.6014164104177683,0.0061294852351937,0.2547075606452108,164,22,0.4090909090909091,0.2272727272727272,0.3636363636363636,51.79145541489818,60.08064516129033,299,47,70.5816316673129,95.9005376344086,31,11,46.268076250282014,32.526881720430104,501,48,54.16722084620239,67.00268817204301,246,43
262,54,23,"Shinn, Nathan",1000490914.0,LAK_ERI24,Four-Seam,L,101,250,54.84541478898338,71.37096774193549,58.46337513600916,81.77150192554558,0.0087580413003851,0.0,55.93080289309111,55.93080289309111,80.27210884353741,0.4244337221494376,0.0087580413003851,0.2163856663130866,214,37,0.3013698630136986,0.2191780821917808,0.4794520547945205,43.54020901725842,27.82258064516129,538,117,45.21085387819255,37.163978494623656,469,137,47.3175723975804,37.56720430107527,465,138,44.91640698879503,32.123655913978496,506,111
263,9,4,"Majick, Eli",828663.0,NEW_ENG23,Cutter,L,26,66,59.76029937062524,85.21505376344086,46.919860850929695,41.52759948652118,0.0022776319646813,0.0024690046519446,55.90816781471657,55.90816781471657,80.19652305366591,0.8549526452484472,0.0022776319646813,0.1873974723286987,111,5,0.3636363636363636,0.2727272727272727,0.3636363636363636,48.30971560548949,46.84139784946236,398,21,42.87790879413551,26.478494623655912,551,22,40.3747517308372,14.31451612903226,640,26,54.16722084620239,67.00268817204301,247,15
264,104,31,"Martinez, Mason",809209.0,TRI_VAL,Slider,L,43,132,59.14347320220865,84.40860215053763,48.30165066295896,47.753530166880616,0.0030533544506342,0.0013709594136427,55.89092644043374,55.89092644043374,80.12093726379442,0.8009218062012989,0.0030533544506342,0.2146007112423076,117,39,0.4857142857142857,0.2,0.3142857142857143,57.66067395075852,77.68817204301075,166,33,52.62961924549396,66.06182795698925,253,94,49.80407096194889,46.90860215053764,397,94,58.10911910126352,78.36021505376344,162,29
265,55,24,"Fowler, Dalton",687096.0,SUS_COU1,Four-Seam,L,43,89,52.537720759921136,62.76881720430107,63.67277864519244,90.82156611039794,0.0116825464641197,0.0131496125771274,55.87823812550252,55.87823812550252,80.04535147392289,0.2222914476502868,0.0116825464641197,0.2335135086864347,278,60,0.7,0.15,0.15,74.07459019511373,98.52150537634408,12,1,41.26605582696882,19.287634408602152,599,188,56.28672793333817,77.41935483870968,165,31,71.23149092403284,98.38709677419357,13,1
266,29,12,"Simpson, Garret",1000073158.0,EVA_OTT,Curveball,L,57,94,62.26122220278049,89.38172043010752,40.910872943923934,16.30295250320924,-0.0010957515967721,-1.1102230246251563e-16,55.856117425123514,55.856117425123514,79.9697656840514,1.0740207813497276,-0.0010957515967721,0.2032253054450223,80,12,0.6,0.0,0.4,66.41476261441463,94.08602150537637,49,12,54.6981638866912,72.17741935483872,209,40,75.73469884750602,99.26075268817203,10,3,51.26266423720997,55.51075268817204,335,51
267,56,32,"Almanzar, Elian",687038.0,DOW_EAS1,Four-Seam,R,65,147,53.74643432500204,67.60752688172043,60.68375305124152,86.58536585365853,0.0100045384602024,0.0014734154052193,55.827629942873884,55.827629942873884,79.8941798941799,0.3281686160211376,0.0100045384602024,0.1981870921987628,242,45,0.4347826086956521,0.217391304347826,0.3478260869565217,53.759395307172646,67.74193548387096,239,20,47.31050445384389,45.69892473118279,399,107,47.54923375450915,38.7768817204301,455,134,55.43007154576432,71.84139784946237,209,19
268,22,12,"Widener, Jacob",683179.0,SUS_COU1,Sinker,R,68,114,61.33051132183086,87.90322580645162,42.964280014030514,24.326059050064185,5.700986031016708e-05,0.0010161855331972,55.820641929490755,55.820641929490755,79.81859410430839,0.9924952359321156,5.700986031016708e-05,0.1810324584086923,91,8,0.3529411764705882,0.2058823529411764,0.4411764705882353,47.49048270915804,43.48118279569893,424,82,43.21887769103614,28.225806451612907,536,52,49.0414054359031,43.27956989247312,424,63,47.97368101820385,42.674731182795696,428,88
269,57,33,"Kines, Gunnar",665129.0,JOL_SLA,Four-Seam,R,220,387,52.7966962645923,63.844086021505376,62.86351350434713,89.60205391527599,0.0112282333975545,0.0037380954902411,55.81674143651874,55.81674143651874,79.74300831443688,0.244976386335623,0.0112282333975545,0.2143301336670557,270,57,0.15,0.225,0.625,31.945538501268693,1.6129032258064515,733,234,50.16003023508499,57.52688172043011,317,76,46.56274247625424,33.87096774193548,494,153,33.290720219069385,3.96505376344086,715,224
270,58,34,"Cerda, Junior",693702.0,EVA_OTT,Four-Seam,R,50,104,52.43998859348408,61.96236559139785,63.6728520577253,90.8857509627728,0.0116825876771551,0.0100542189006187,55.809847632756444,55.809847632756444,79.66742252456538,0.2137306063227451,0.0116825876771551,0.2432705170885637,284,62,0.3461538461538461,0.3076923076923077,0.3461538461538461,46.97058490956307,40.793010752688176,440,73,71.24652101626917,96.63978494623656,26,1,35.841425177418124,7.526881720430108,688,226,55.56364229283336,72.31182795698925,206,18
271,30,13,"Earwood, Micah",1000112366.0,SUS_COU1,Curveball,L,44,82,60.12847800910368,85.75268817204301,45.6531619041049,36.26444159178434,0.0015665202981813,0.0,55.78588317760404,55.78588317760404,79.59183673469387,0.8872032237336172,0.0015665202981813,0.2036673662508843,107,16,0.6666666666666666,0.0833333333333333,0.25,71.5213143348807,97.78225806451611,15,5,61.93807013088156,87.36559139784946,94,25,64.93027056185721,93.41397849462363,50,7,63.24396024930369,90.05376344086021,72,18
272,31,18,"Petery, Dylan",10998503.0,WIN_CIT29,Curveball,R,44,56,60.538154076551024,86.82795698924731,44.63660226056439,31.32220795892169,0.0009958342452508,0.0,55.76768853175503,55.76768853175503,79.51625094482237,0.923088766201016,0.0009958342452508,0.2173293676721084,99,14,0.5833333333333334,0.1666666666666666,0.25,65.13812468429812,91.86827956989248,64,16,47.31050445384389,45.69892473118279,411,54,54.12584227620842,67.40591397849462,252,31,63.24396024930369,90.05376344086021,77,21
273,59,35,"O'Dell, Casey",1000220727.0,JOL_SLA,Four-Seam,R,37,72,50.292058691482325,54.03225806451613,68.43763541537082,95.05776636713736,0.0143574876938167,0.0224280521399705,55.73573170864887,55.73573170864887,79.44066515495088,0.0255828577965645,0.0143574876938167,0.2324485244203932,343,82,0.4,0.08,0.52,51.09510745301644,57.66129032258065,317,35,34.012717474718734,1.948924731182796,734,237,65.36244769328317,93.81720430107528,47,6,41.677627427534986,21.50537634408602,585,149
274,60,36,"Riedel, Caleb",1000120428.0,SCH_BOO,Four-Seam,R,106,153,61.50105871281545,88.30645161290323,42.14558461857545,21.373555840821563,-0.0004025972535011,-0.0021563695534724,55.694416484543446,55.694416484543446,79.36507936507937,1.007434321048841,-0.0004025972535011,0.2524202831058955,88,11,0.238095238095238,0.3095238095238095,0.4523809523809524,38.69348184617027,12.163978494623656,655,181,68.20702684961199,93.68279569892472,48,6,35.60396521509618,7.190860215053764,692,227,47.07871959806613,39.314516129032256,453,86
275,105,32,"Vega, Lucas",837223.0,TRO_AIG,Slider,L,33,117,65.98899746215959,94.08602150537637,31.52292699387992,2.246469833119384,-0.0063660471995924,-6.7224788004e-05,55.64917632167568,55.64917632167568,79.28949357520786,1.4005549580051837,-0.0063660471995924,0.1530345633871248,45,17,0.2424242424242424,0.1515151515151515,0.6060606060606061,39.02507611373301,13.172043010752688,648,139,55.77273253146899,75.8736559139785,181,71,56.090283782690015,76.54569892473118,177,53,34.803510119586264,5.846774193548387,703,146
276,11,7,"Thompson, Ross",1000103401.0,SCH_BOO,Splitter,L,104,132,59.911301496811696,85.48387096774194,45.64042376071666,36.13607188703466,0.0015593692364427,0.0,55.63003817598318,55.63003817598318,79.21390778533636,0.86817966445339,0.0015593692364427,0.2058965752422202,109,7,0.5172413793103449,0.1379310344827586,0.3448275862068966,60.07559496142228,82.52688172043011,131,5,61.36816497463334,86.55913978494624,101,7,57.85150720229421,82.05645161290323,135,4,55.6695777129226,72.58064516129032,205,6
277,32,19,"Allemann, Braeden",1000367619.0,QUE_CAP,Curveball,R,108,215,53.81358258239381,68.01075268817203,59.79563646159853,84.46726572528883,0.0095059590071363,0.0,55.608198746155225,55.608198746155225,79.13832199546485,0.3340504622741017,0.0095059590071363,0.241652279383734,239,31,0.4897959183673469,0.1428571428571428,0.3673469387755102,57.97331997446053,78.15860215053763,163,36,60.60829143296905,85.48387096774194,104,27,57.21282178639379,80.71236559139786,138,18,53.87083751875418,65.86021505376344,254,44
278,61,37,"Hughes, Grif",835627.0,EVA_OTT,Four-Seam,R,27,57,52.303307576614735,61.55913978494624,63.283598354030666,90.4364569961489,0.0114640646803377,0.0,55.597394809839514,55.597394809839514,79.06273620559335,0.2017580435467115,0.0114640646803377,0.1892712032197102,287,63,0.1875,0.0625,0.75,34.81797384403086,4.502688172043011,711,221,70.8373583399884,96.3037634408602,27,2,67.63137763326941,96.03494623655914,31,5,23.306306875657945,0.1344086021505376,744,241
279,62,25,"Brown, Ethan",690384.0,WAS_WIL3,Four-Seam,L,25,67,61.62787343558072,88.44086021505376,41.303342341132826,18.22849807445443,-0.0008754233429285,0.0,55.53051410724635,55.53051410724635,78.98715041572184,1.0185426465794,-0.0008754233429285,0.2195160074786735,87,10,0.28,0.28,0.44,41.903314356177525,23.118279569892472,573,133,43.98605770906261,31.98924731182796,504,154,39.43181980772604,11.96236559139785,656,216,48.06765196731831,43.21236559139785,421,67
280,39,15,"Foster, Kobe",816330.0,WAS_WIL3,Changeup,R,146,149,59.088711930210806,84.00537634408603,47.12797987754485,42.55455712451862,0.0023944678302338,0.0,55.50049231441101,55.50049231441101,78.91156462585033,0.7961249969463878,0.0023944678302338,0.2317133517022268,120,21,0.391304347826087,0.3043478260869565,0.3043478260869565,50.42903548947739,55.64516129032258,332,79,54.6981638866912,72.17741935483872,208,29,36.27504771731039,8.333333333333332,683,105,58.90291096955959,80.30913978494624,147,45
281,40,25,"Pardinho, Eric",672078.0,OTT_TIT,Changeup,L,85,98,54.91992063180227,71.7741935483871,56.84118086459432,77.08600770218229,0.0078473582413803,0.0,55.49629870163989,55.49629870163989,78.83597883597884,0.4309600555113204,0.0078473582413803,0.2332525874637623,211,37,0.6,0.1333333333333333,0.2666666666666666,66.41476261441463,94.08602150537637,47,16,80.0,99.73118279569891,3,1,58.44761359046794,84.20698924731182,121,27,61.91270513684884,87.43279569892472,94,29
282,63,26,"Kelly, Colin",1000456530.0,SUS_COU1,Four-Seam,L,33,82,58.002017814767015,80.3763440860215,49.59378895679568,52.88831835686778,0.0037787475030102,-0.0002386137450347,55.479549157375615,55.479549157375615,78.76039304610734,0.700936112538729,0.0037787475030102,0.216245391315702,147,25,0.3666666666666666,0.1333333333333333,0.5,48.5418315927834,48.252688172043015,387,53,40.395655224698814,16.397849462365592,622,197,58.44761359046794,84.20698924731182,120,23,43.27513356248082,27.1505376344086,541,126
283,106,74,"Gollert, Harley",8890793.0,QUE_CAP,Slider,R,35,57,60.95488496104244,87.36559139784946,42.5411705673268,22.52888318356868,-0.0001805193999071,0.0,55.43077064292774,55.43077064292774,78.68480725623583,0.9595922748049572,-0.0001805193999071,0.2180929603048678,95,32,0.3636363636363636,0.1363636363636363,0.5,48.30971560548949,46.84139784946236,396,88,44.65094705801886,35.14784946236559,482,136,58.05472528917162,82.93010752688173,127,34,43.27513356248082,27.1505376344086,534,119
284,107,33,"Smith, Ben",814168.0,NEW_ENG23,Slider,L,33,87,50.59768556960808,55.24193548387096,66.69258179174669,93.77406931964056,0.0133778326672314,0.0,55.42615443624966,55.42615443624966,78.60922146636432,0.0523542198204624,0.0133778326672314,0.287336703284979,334,96,0.2142857142857142,0.3571428571428571,0.4285714285714285,36.86971337457525,8.60215053763441,681,144,64.69991819577679,89.98655913978494,77,30,29.43000619472544,3.1586021505376345,723,152,48.98051261585879,47.17741935483871,396,89
285,108,75,"Long, Jalon",809215.0,NEW_YOR13,Slider,R,101,126,54.72994883804188,71.10215053763442,56.980655468581766,77.47111681643132,0.0079256578391849,0.0,55.405160827203844,55.405160827203844,78.53363567649282,0.4143194913820218,0.0079256578391849,0.2410324548965825,216,75,0.4333333333333333,0.1666666666666666,0.4,53.64838331324947,67.20430107526882,245,52,56.02284764706382,76.54569892473118,176,68,54.12584227620842,67.40591397849462,246,69,51.26266423720997,55.51075268817204,331,68
286,33,20,"Vail, Tyler",592821.0,NEW_YOR13,Curveball,R,165,182,58.10044894362834,80.91397849462365,48.891858410023005,50.57766367137355,0.0033846909656349,0.0,55.33787178354673,55.33787178354673,78.45804988662131,0.7095581794241005,0.0033846909656349,0.2167300705933552,143,20,0.6363636363636364,0.1818181818181818,0.1818181818181818,69.20015446194158,96.37096774193547,29,8,56.80892372464757,78.15860215053763,168,38,52.16140076972681,57.795698924731184,319,36,68.69000389116448,96.37096774193547,29,10
287,23,11,"Cook, Cole",1000161363.0,SCH_BOO,Sinker,L,39,84,55.83046631735765,74.46236559139786,54.16901673549566,70.21822849807445,0.0063472329813348,0.0077506473475889,55.33203144279905,55.33203144279905,78.38246409674981,0.510719232246005,0.0063472329813348,0.2173678017974271,191,16,0.36,0.2,0.44,48.0311764207368,45.36290322580645,406,80,42.411319777324096,24.462365591397848,564,61,49.80407096194889,46.90860215053764,382,57,48.06765196731831,43.21236559139785,423,86
288,34,21,"Boies, Emiles",1000429129.0,QUE_CAP,Curveball,R,41,65,55.71020991248742,74.19354838709677,54.43951215361837,71.18100128369704,0.0064990863068973,0.0,55.3290005848267,55.3290005848267,78.3068783068783,0.5001853820486126,0.0064990863068973,0.1897148784364117,193,28,0.4705882352941176,0.1764705882352941,0.3529411764705882,56.50204456880404,75.40322580645162,183,41,47.31050445384389,45.69892473118279,402,52,52.85473306613208,61.29032258064516,285,33,55.0215022017884,70.29569892473118,219,39
289,64,38,"Westcott, Zac",686170.0,FLO_Y'A,Four-Seam,R,207,327,53.06002507597698,64.51612903225806,60.56456624935777,86.2002567394095,0.0099376282243292,0.0049668915607451,55.311387427991214,55.311387427991214,78.2312925170068,0.2680426525754712,0.0099376282243292,0.2189865283051144,265,54,0.2786885245901639,0.221311475409836,0.5,41.80285760102081,22.782258064516128,576,135,47.16437492660076,44.75806451612903,412,110,47.0409712692256,36.82795698924731,471,142,43.27513356248082,27.1505376344086,559,131
290,109,76,"Saturria, Michael",800014.0,NEW_ENG23,Slider,R,117,192,57.50547506928109,79.16666666666666,49.985119113041335,54.36456996148908,0.003998436198779,0.0,55.24936828240916,55.24936828240916,78.1557067271353,0.6574414903338238,0.003998436198779,0.1962516446876316,156,59,0.3018867924528302,0.1886792452830188,0.5094339622641509,43.579804921009774,28.024193548387093,536,118,60.12473554281904,84.67741935483872,115,44,51.271842351697416,53.494623655913976,347,86,42.52159293278939,23.790322580645164,568,124
291,24,13,"McCartney, Seth",823530.0,MIS_MUD,Sinker,R,53,120,56.39338618984772,76.88172043010752,52.557658535451495,63.60718870346598,0.0054426331805422,0.0067374736132565,55.242667893528846,55.242667893528846,78.0801209372638,0.5600281535990471,0.0054426331805422,0.2397306556670609,173,13,0.5384615384615384,0.1538461538461538,0.3076923076923077,61.70102256475365,86.29032258064517,102,18,38.21201862602141,7.93010752688172,687,103,55.78806201246208,75.13440860215054,187,23,58.63576947542148,79.83870967741935,151,30
292,41,26,"Burcham, Jacob",1000122547.0,GAT_GRI,Changeup,L,49,79,49.12746179935969,48.79032258064516,69.5089450314707,95.57124518613608,0.0149589098141649,0.0113047447544875,55.24190676899299,55.24190676899299,78.00453514739229,-0.0764299141236255,0.0149589098141649,0.2332838774093526,382,59,0.3684210526315789,0.2631578947368421,0.3684210526315789,48.67621453279567,49.39516129032258,374,87,59.20852438253482,83.40053763440861,124,13,41.61545162966769,16.532258064516128,619,97,53.78504234501917,65.32258064516128,258,64
293,25,12,"Aldeano, Austin",699054.0,TRO_AIG,Sinker,L,45,70,53.9265258536293,68.27956989247312,58.30224945130254,81.51476251604622,0.008667587010157,0.0077506473475889,55.23924293293127,55.23924293293127,77.92894935752078,0.3439437191137852,0.008667587010157,0.2196292268060527,237,26,0.2083333333333333,0.25,0.5416666666666666,36.4137712566765,7.258064516129033,691,114,48.97272782623454,52.352150537634415,353,20,43.321413990559606,21.236559139784948,575,92,39.94699578134368,16.532258064516128,621,111
